word,definition,lvl1,lvl2,lvl3,entity_type,context_tag
สายน้ำ,แหล่งน้ำที่ไหลผ่านพื้นที่ต่างๆ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
กระทุ้ง,การกระทำที่ทำให้เกิดการเคลื่อนไหวหรือการเปลี่ยนแปลง,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ปารวตี,ตัวละครในวรรณกรรมที่มีความสำคัญในเรื่องราว,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
สมมุติเทพ,เทพที่ถูกสร้างขึ้นในจินตนาการหรือวรรณกรรม,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ทำพิธี,การปฏิบัติพิธีกรรมตามความเชื่อหรือประเพณี,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
อุณรุท,ตัวละครในวรรณกรรมที่มีความสำคัญในเรื่องราว,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
พี่เลี้ยง,บุคคลที่ดูแลและช่วยเหลือในการเลี้ยงดู,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
หางนกยูง,ส่วนหนึ่งของนกยูงที่มีความสวยงามและใช้ในงานศิลปะ,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
ค้าขาย,การทำธุรกิจแลกเปลี่ยนสินค้าและบริการ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
เสนียดจัญไร,สิ่งที่ไม่ดีหรือไม่เป็นมงคลในความเชื่อ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
ช่อดอกไม้,การจัดดอกไม้ในรูปแบบที่สวยงาม,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
ชาติพันธุ์,กลุ่มคนที่มีวัฒนธรรมและประเพณีร่วมกัน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
รับใช้,การทำหน้าที่ให้บริการหรือช่วยเหลือผู้อื่น,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
พระบรมราชชนนีพับปีหลวง,พระราชกรณียกิจที่สำคัญของพระมหากษัตริย์,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
ร่มพระบารมี,การได้รับการคุ้มครองและสนับสนุนจากพระมหากษัตริย์,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,ระบบความเชื่อและศาสนา,คติทางศาสนาและสิ่งศักดิ์สิทธิ์,deity,ritual_belief
โคมเวียน,โคมไฟที่ใช้ในพิธีกรรมหรือเทศกาล,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
นายแก้ว,ตัวละครในวรรณกรรมไทยที่มีบทบาทสำคัญ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
แปลงตัว,การเปลี่ยนแปลงรูปลักษณ์หรือสถานะ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
พระตำหนัก,ที่ประทับของพระมหากษัตริย์หรือพระบรมวงศ์,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,พื้นที่ทางวัฒนธรรมและสถาบัน,สถานที่จัดแสดงและเขตพระราชฐาน,place,historical_spatial
พระลอ,ตัวละครในวรรณกรรมไทยที่มีความสำคัญในเรื่องราว,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
พระนารายณ์,เทพเจ้าที่สำคัญในศาสนาฮินดู,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
เพลงหญิงไทยใจงาม,เพลงที่สื่อถึงความงามและคุณค่าของหญิงไทย,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
ศูรปนขา,การแสดงที่มีลักษณะเฉพาะในวรรณกรรมไทย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
เครื่องประดับ,สิ่งของที่ใช้ตกแต่งร่างกาย,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
ทิพยวิมาน,สถานที่ที่มีความงามและสงบในวรรณกรรม,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
การทำขวัญ,พิธีกรรมที่ทำเพื่อเสริมสร้างความเป็นสิริมงคล,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ขบวนแห่,การเคลื่อนที่ของกลุ่มคนหรือสิ่งของในลักษณะเฉพาะเพื่อเฉลิมฉลองหรือประกอบพิธีกรรม,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
เขาไกรลาส,ภูเขาที่มีความสำคัญในตำนานและวรรณกรรมไทย เป็นที่สถิตของเทพเจ้า,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
จำแลง,การเปลี่ยนแปลงรูปลักษณ์หรือสภาพเพื่อหลีกเลี่ยงการถูกจับตามอง,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
หยอกล้อ,การเล่นหรือพูดจาอย่างขบขันเพื่อสร้างความสนุกสนาน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
ลาวครั่ง,ชื่อของกลุ่มชาติพันธุ์ที่มีวัฒนธรรมและประเพณีเฉพาะตัว,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
ยักษิณี,ตัวละครในวรรณกรรมไทยที่มีลักษณะเป็นยักษ์หญิง,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
จนตาย,การทำให้ถึงแก่ชีวิตหรือหมดสติ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
เบิกโรง,การเริ่มต้นการแสดงหรือพิธีกรรม,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
การร่อนแร่,กระบวนการแยกแร่จากดินหรือหิน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
แตกทัพ,การทำให้กองทัพแตกแยกหรือหนีออกจากกัน,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
อาวุธ,เครื่องมือที่ใช้ในการต่อสู้หรือป้องกันตัว,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
ผู้แสดงฝ่ายชาย,นักแสดงที่รับบทเป็นตัวละครชายในละครหรือการแสดง,ศิลปะการแสดงและดนตรี,บุคลากรและทักษะทางศิลปะ,กลวิธีและสมรรถนะการแสดง,music,performing_arts
พระบาทสมเด็จพระจุลจอมเกล้าเจ้าอยู่หัว,พระมหากษัตริย์ไทยที่มีบทบาทสำคัญในประวัติศาสตร์ไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
เชิงบันได,ลักษณะของบันไดที่มีการออกแบบเฉพาะเพื่อการใช้งาน,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,สถาปัตยกรรมและพุทธศิลป์,ศาสนสถานและปูชนียวัตถุ,artifact,material_culture
สะเดาะเคราะห์,การทำพิธีเพื่อขจัดเคราะห์กรรมหรือสิ่งไม่ดี,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,ระบบความเชื่อและศาสนา,คติทางศาสนาและสิ่งศักดิ์สิทธิ์,deity,ritual_belief
มวยไทย,ศิลปะการต่อสู้แบบไทยที่ใช้ท่ารำและการต่อสู้ด้วยมือและเท้า,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
จับระบำ,การแสดงที่มีการจับคู่ระหว่างผู้แสดงในรูปแบบการรำ,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ไตรรงค์,ธงชาติไทยที่มีสามสีคือ แดง ขาว และน้ำเงิน,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
พระราม,ตัวละครหลักในวรรณกรรมรามเกียรติ์ที่เป็นพระราชาและวีรบุรุษ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,ramakien
คู่ใจ,คำที่ใช้เรียกคนรักหรือคู่ชีวิต,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
การุณราช,คำที่ใช้เรียกพระมหากษัตริย์ในฐานะผู้ปกครองที่มีความเมตตา,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
พุทธศตวรรษ,ช่วงเวลาที่นับจากการตรัสรู้ของพระพุทธเจ้า,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
แสงจันทร์,แสงที่เกิดจากดวงจันทร์ในเวลากลางคืน,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
เทือกเขาภูพาน,ภูเขาที่ตั้งอยู่ในภาคอีสานของประเทศไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
แม่ฮ่องสอน,จังหวัดหนึ่งในภาคเหนือของประเทศไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ทับทิม,อัญมณีที่มีสีแดงและมีค่า,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
หมากกั๊บแก๊บ,เกมพื้นบ้านที่ใช้หมากในการเล่น,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
วิรุญมุข,ตัวละครในวรรณกรรมที่มีลักษณะเป็นอสูร,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
เจ้าเซ็น,ชื่อเรียกของพระสงฆ์ในศาสนาพุทธที่มีความสำคัญ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,ระบบความเชื่อและศาสนา,คติทางศาสนาและสิ่งศักดิ์สิทธิ์,deity,ritual_belief
ภาชนะดินเผา,ภาชนะที่ทำจากดินที่เผาให้แข็ง,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
วสันตฤดู,ฤดูที่มีอากาศอบอุ่นและมีฝนตกชุก,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
เมืองขีดขิน,ชื่อเมืองในวรรณกรรมไทยที่มีความสำคัญ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
เบญกาย,เครื่องแต่งกายที่มีความสวยงามและมีความหมายในวรรณกรรม,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
เพลงเร็ว,ประเภทของเพลงที่มีจังหวะเร็ว,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
พลวานร,ตัวละครในวรรณกรรมที่มีลักษณะเป็นสัตว์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ท้าวสัทธาสูร,ตัวละครในวรรณกรรมไทยที่มีฐานะสูง,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
บุปเพสันนิวาส,ชื่อวรรณกรรมที่มีความสำคัญในวรรณคดีไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
พระพาย,เทพเจ้าที่เกี่ยวข้องกับลมในวรรณกรรม,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
กะลา,วัสดุที่ใช้ทำเครื่องดนตรีหรือของใช้,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
อินทรชิต,ตัวละครในวรรณกรรมที่มีความสำคัญ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
บรรพต,ชื่อภูเขาหรือสถานที่ในวรรณกรรม,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
ดินดาล,ชื่อสถานที่ในวรรณกรรมที่มีความสำคัญ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ทำนองเพลง,รูปแบบหรือจังหวะของเพลง,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
ขนเพชร,ชื่อเครื่องประดับที่มีความสวยงาม,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
ธิเบศร์,ตัวละครในวรรณกรรมที่มีลักษณะพิเศษ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
สะเดาะ,การขจัดปัดเป่าอำนาจเหนือธรรมชาติ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
สิบแปดมงกุฎ,ตัวละครในวรรณกรรมที่มีลักษณะเป็นคนฉลาดและมีเล่ห์เหลี่ยม,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ข้าหลวง,ผู้มีฐานะสูงในระบบราชการ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
ไม้สั้น,ไม้ที่มีความยาวสั้น ใช้ในงานต่างๆ,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
ไทยจักรี,ราชวงศ์จักรีของไทยที่มีความสำคัญในประวัติศาสตร์,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
ต้นขา,ส่วนของร่างกายที่อยู่ระหว่างสะโพกและเข่า,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
ปัดเป่า,การขจัดสิ่งไม่ดีหรืออำนาจเหนือธรรมชาติ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
การสอน,กระบวนการถ่ายทอดความรู้หรือทักษะ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
แหล่งน้ำ,พื้นที่ที่มีน้ำอยู่ เช่น แม่น้ำหรือบึง,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ศุภลักษณ์,เทพเจ้าหรือสิ่งศักดิ์สิทธิ์ในความเชื่อไทย,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,ระบบความเชื่อและศาสนา,คติทางศาสนาและสิ่งศักดิ์สิทธิ์,deity,ritual_belief
เพลงชำนาญ,เพลงที่มีความชำนาญในการเล่นหรือร้อง,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
แควน้อย,ชื่อเรียกของกลุ่มคนในวรรณกรรมที่มีลักษณะเฉพาะ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
พระไวย,ตัวละครในวรรณกรรมที่มีบทบาทสำคัญ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
มือซ้าย,มือที่อยู่ด้านซ้ายของร่างกาย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
อินเดีย,ประเทศในทวีปเอเชียที่มีวัฒนธรรมหลากหลาย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
สากตำข้าว,เครื่องมือที่ใช้ในการตำข้าวให้ละเอียด,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
พระแพง,ตัวละครในวรรณกรรมที่มีบทบาทสำคัญ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ธงไทย,ธงชาติของประเทศไทยที่มีสัญลักษณ์เฉพาะ,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
พระคเณศ,เทพเจ้าแห่งความรู้และการเริ่มต้นในศาสนาฮินดู,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
นางโรย,ตัวละครในวรรณกรรมที่มีบทบาทสำคัญ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
รับสั่ง,การสั่งการหรือคำสั่งที่ได้รับจากผู้มีอำนาจ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
ละครพันทาง,รูปแบบการแสดงที่มีการเล่าเรื่องหลายมิติ,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
อุษา,ตัวละครในวรรณกรรมที่มีบทบาทสำคัญ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
พืชพรรณ,พืชและต้นไม้ที่มีอยู่ในธรรมชาติ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
ทำนอง,รูปแบบหรือแนวทางของเสียงเพลง,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
ธัญญาหาร,อาหารที่ได้จากพืชผลทางการเกษตร,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
ชาวเหนือ,กลุ่มคนที่อาศัยอยู่ในภาคเหนือของประเทศไทย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
พญาทูษณ์,ตัวละครในวรรณกรรมที่มีบทบาทสำคัญ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
พระเอก,ตัวละครหลักที่มีบทบาทสำคัญในเรื่อง,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
เทพธิดา,ตัวละครหญิงที่มีสถานะเป็นเทพในวรรณกรรม,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ยูเนสโก,องค์กรระหว่างประเทศที่ส่งเสริมการศึกษา วิทยาศาสตร์ และวัฒนธรรม,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
สมัยทวารวดี,ยุคประวัติศาสตร์ของไทยที่มีการพัฒนาทางวัฒนธรรมและศิลปกรรม,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
รำคู่,การแสดงนาฏศิลป์ที่มีการรำร่วมกันของคู่ผู้แสดง,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ไทยศิวาลัย,ชื่อเรียกของวรรณกรรมที่มีเนื้อหาเกี่ยวกับเทพเจ้าและตำนาน,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
พญาขร,ตัวละครในตำนานที่มีลักษณะเป็นอสูรหรือเทพ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
การปั้น,การสร้างรูปปั้นหรือศิลปะจากวัสดุต่างๆ,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
